firm_id,firm_name,razon_social,firm_type,registry_rubros,products_text,classification,code,code_label,in_opex,opex_line,opex_line_name,attribution_type,confidence,evidence,source_url
2777,PANADERÍA DEL PILAR,COSAS RICAS SA,goods,Dulces y Confituras; Panificados y pastas; Preparados Alimenticios,PAN TIPO BRIOCHE PRE FERMENTADO CONGELADO; PANES SABORIZADOS CONGELADOS; BIZCOCHOS CONGELADOS; MEDIAS LUNAS DULCES PRE FERMENTADAS; MEDIAS LUNAS SALADAS PRE FERMENTADAS CONGELADAS; PAN CRIOLLO PRE FERMENTADO CONGELADO; PAN CRIOLLO DE HOJALDRE CONGELADO; FACTURAS DIFERENTES DECORACIONES PRE FERMENTADA CONGELADAS; PALMERITAS CONGELADAS; ALFAJORES CORDOBESES RELLENOS CON MERMELADA,HS4,2007,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'MERMELADA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2777
2777,PANADERÍA DEL PILAR,COSAS RICAS SA,goods,Dulces y Confituras; Panificados y pastas; Preparados Alimenticios,PAN TIPO BRIOCHE PRE FERMENTADO CONGELADO; PANES SABORIZADOS CONGELADOS; BIZCOCHOS CONGELADOS; MEDIAS LUNAS DULCES PRE FERMENTADAS; MEDIAS LUNAS SALADAS PRE FERMENTADAS CONGELADAS; PAN CRIOLLO PRE FERMENTADO CONGELADO; PAN CRIOLLO DE HOJALDRE CONGELADO; FACTURAS DIFERENTES DECORACIONES PRE FERMENTADA CONGELADAS; PALMERITAS CONGELADAS; ALFAJORES CORDOBESES RELLENOS CON MERMELADA,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'panificad' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2777
5003,PANADERÍA Y CONFITERÍA LOS MOLINOS,REIGOSA RUBEN OMAR,goods,Panificados y pastas,GALLETITAS ALPA RICA; MEDIALUNAS Y FACTURAS,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'GALLETIT' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5003
4824,PANADERÍAS DOS BANDERAS,BANYAK S.A.,goods,Panificados y pastas,GALLETITAS PEPITAS CON DULCE DE MEMBRILLO; GALLETITAS DE CAFÉ CON MIEL,HS4,0409,,yes,103,Miel,clean,high,keyword 'MIEL' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4824
4824,PANADERÍAS DOS BANDERAS,BANYAK S.A.,goods,Panificados y pastas,GALLETITAS PEPITAS CON DULCE DE MEMBRILLO; GALLETITAS DE CAFÉ CON MIEL,HS4,2007,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'DULCE DE MEMBRILLO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4824
4824,PANADERÍAS DOS BANDERAS,BANYAK S.A.,goods,Panificados y pastas,GALLETITAS PEPITAS CON DULCE DE MEMBRILLO; GALLETITAS DE CAFÉ CON MIEL,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'GALLETIT' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4824
640,PANETTIERI,MOLINOS ALEJO LEDESMA S.R.L.,goods,Harinas,HARINA DE TRIGO,HS4,1101,,yes,207A,Harina de trigo,clean,high,keyword 'harina de trigo' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=640
640,PANETTIERI,MOLINOS ALEJO LEDESMA S.R.L.,goods,Harinas,HARINA DE TRIGO,HS4,1001,,yes,106A,Trigo,clean,high,keyword 'trigo' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=640
4547,PANIFICACIÓN DE LA VILLA,PANIFICACION DE LA VILLA S.R.L.,goods,Panificados y pastas,MEDIALUNAS DE MANTECA CONGELADAS,HS4,0405,,yes,203B,Manteca,clean,high,keyword 'MANTECA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4547
4547,PANIFICACIÓN DE LA VILLA,PANIFICACION DE LA VILLA S.R.L.,goods,Panificados y pastas,MEDIALUNAS DE MANTECA CONGELADAS,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'panificad' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4547
1822,PANIFICADORA DOVIS,DOVIS JORGE ALFREDO,goods,Alimentos Dietéticos; Panificados y pastas,GRISINES; GALLETAS; GALLETAS SABOR CEBOLLA; GALLETAS SABOR QUESO; GALLETAS LIGHT; GALLETAS SEMOLADAS,HS4,0406,,yes,203C,Quesos,clean,high,keyword 'QUESO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1822
1822,PANIFICADORA DOVIS,DOVIS JORGE ALFREDO,goods,Alimentos Dietéticos; Panificados y pastas,GRISINES; GALLETAS; GALLETAS SABOR CEBOLLA; GALLETAS SABOR QUESO; GALLETAS LIGHT; GALLETAS SEMOLADAS,HS4,0703,,yes,104B,Ajos,clean,high,keyword 'CEBOLLA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1822
1822,PANIFICADORA DOVIS,DOVIS JORGE ALFREDO,goods,Alimentos Dietéticos; Panificados y pastas,GRISINES; GALLETAS; GALLETAS SABOR CEBOLLA; GALLETAS SABOR QUESO; GALLETAS LIGHT; GALLETAS SEMOLADAS,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'PANIFICAD' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1822
4847,PANIFICADORA FERWAL,ZOPPETTO WALTER JUAN,goods,Panificados y pastas,GRISINES CLASICOS; PALITAS; GRISINES CON SALVADO; FAJITAS CON SEMILLAS; MARINERAS,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'PANIFICAD' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4847
1824,PANIFICADORA SACHETTO,CORTESSE DE SACHETTO M E OSCAR E J SACHETTO Y GERARDO R SACHETTO,goods,Panificados y pastas,GALLETAS DULCES; GRISINES; TOSTADAS; GALLETAS SALADAS,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'PANIFICAD' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=1824
5494,PANIFICADORA SARMIENTO SRL,PANIFICADORA SARMIENTO S.R.L.,goods,Panificados y pastas,TOSTADAS Y GRISINES,HS4,1905,,yes,207CB,Pastas alimenticias y productos de panadería,clean,high,keyword 'bizcoch' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5494
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0201,,yes,201AA,Carne bovina,clean,high,keyword 'VACUNA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0207,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'POLLO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,1602,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'JAMÓN' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0403,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'YOGUR' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0406,,yes,203C,Quesos,clean,high,keyword 'QUESO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0703,,yes,104B,Ajos,clean,high,keyword 'CEBOLLA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0702,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'TOMATE' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0713,,yes,104C,Legumbres,clean,high,keyword 'POROTOS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,0904,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'AJÍ' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,2005,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'ACEITUNAS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
5225,PANINO,ACCESO SUR S.R.L.,goods,Otros Productos Alimenticios,"SÁNDWICH DE CARNE Y QUESO FUNDIDO; SÁNDWICH DE CARNE, CEBOLLA, PIMIENTOS Y TOMATE; SÁNDWICH DE CARNE CON QUESO Y CEBOLLA CARAMELIZADA; SÁNDWICH DE FILETE DE CARNE VACUNA, JAMÓN, QUESO Y ADEREZOS; SÁNDWICH DE CARNE, POROTOS VERDES, TOMATE Y AJÍ VERDE; SÁNDWICH DE CAPAS DE CARNE, PANCETA, LECHUGA Y TOMATE; SÁNDWICH DE CARNE CON SALSA CHIMICHURRI; SÁNDWICH DE CARNE EN JUGO, QUESO Y PIMIENTOS; SÁNDWICH DE CARNE CON QUESO Y JAMÓN, ESTILO TOSTADO FRANCÉS; SÁNDWICH DE CAPAS DE CARNE, TOCINO, LECHUGA Y TOMATE",HS4,3002,,yes,302C,Productos farmacéuticos,broad-chapter,high,keyword 'VACUNA' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5225
2271,PANTHER,VENENCIA CALZADOS SRL,goods,Calzados y Componentes,BOTAS Y BORCEGOS; ZAPATOS DE CUERO; CALZADO CON LA PARTE SUPERIOR DE MATERIA TEXTIL; CALZADO CON SUELA DE CAUCHO O PLÁSTICO Y PARTE SUPERIOR DE CUERO REGENERADO; CALZADO CON SUELA DE CUERO NATURAL O REGENERADO Y PARTE SUPERIOR DE CUERO REGENERADO,HS4,4104,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'CUERO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2271
2271,PANTHER,VENENCIA CALZADOS SRL,goods,Calzados y Componentes,BOTAS Y BORCEGOS; ZAPATOS DE CUERO; CALZADO CON LA PARTE SUPERIOR DE MATERIA TEXTIL; CALZADO CON SUELA DE CAUCHO O PLÁSTICO Y PARTE SUPERIOR DE CUERO REGENERADO; CALZADO CON SUELA DE CUERO NATURAL O REGENERADO Y PARTE SUPERIOR DE CUERO REGENERADO,HS4,6403,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'calzado' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2271
5073,PAPAQUICK,AVICO PABLO MAXIMILIANO,goods,Otros Productos Alimenticios,CEBOLLAS ENVASADAS AL VACÍO; ZANAHORIAS ENVASADAS AL VACÍO; CALABAZAS ANCO ENVASADAS AL VACÍO; PAPAS ENVASADAS AL VACÍO; BATATAS ENVASADAS AL VACÍO,HS4,0703,,yes,104B,Ajos,clean,high,keyword 'CEBOLLAS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5073
5073,PAPAQUICK,AVICO PABLO MAXIMILIANO,goods,Otros Productos Alimenticios,CEBOLLAS ENVASADAS AL VACÍO; ZANAHORIAS ENVASADAS AL VACÍO; CALABAZAS ANCO ENVASADAS AL VACÍO; PAPAS ENVASADAS AL VACÍO; BATATAS ENVASADAS AL VACÍO,HS4,0701,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'papas' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=5073
2286,PAPAS LA CAROLINA VILLA DOLORES,DEL CASO CARLOS ALBERTO,goods,Cereales; Hortalizas / Legumbres / Hierbas,PAPA FRESCA; TRIGO,HS4,1001,,yes,106A,Trigo,clean,high,keyword 'trigo' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2286
2286,PAPAS LA CAROLINA VILLA DOLORES,DEL CASO CARLOS ALBERTO,goods,Cereales; Hortalizas / Legumbres / Hierbas,PAPA FRESCA; TRIGO,HS4,0701,,no (confidential),19899,Productos primarios (confidencial),confidential,high,keyword 'papas' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2286
2667,PAPER,PAPER S R L,goods,Papel / Cartón / Editoriales,PAPELES DE REGALO EN BOBINAS O EN HOJAS; BOLSAS Y ENVOLTORIOS DE PAPEL,HS4,4823,,yes,306A,"Papel, cartón y sus manufacturas",broad-chapter,high,keyword 'papel' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2667
2211,PASIG REISEN ARGENTINA,PASIG DIANA ANDREA,service,Turismo y Viajes,OPERADOR MAYORISTA DE TURISMO RECEPTIVO PARA ARGENTINA,EBOPS,SD,Travel,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Travel),https://www.exportadoresdecordoba.com/single.php?search=2211
2799,PATO PAMPA,QUEMU QUEMU SRL,goods,Indumentaria Casual; Indumentaria Deportiva; Maquinaria para la Industria láctea; Marroquinería,BOLSO DE CUERO; CAMPERA CUERO CLASICA; CINTO; CAMPERA; BUZO; CAMPERA; CHOMBA; BOXER; SLIP; BOXER,HS4,4104,,no (confidential),29899,Manufacturas de origen agropecuario (confidencial),confidential,high,keyword 'CUERO' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=2799
4040,PATRIA MUEBLES ARTESANALES,AMOBLAR S.A.,goods,Muebles,SILLAS; MESAS,HS4,9403,,no (confidential),39899,Manufacturas de origen industrial (confidencial),confidential,high,keyword 'muebles' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4040
5246,PAULINA MURATORE PRODUCCIONES AUDIOVISUALES,MURATORE PAULINA MICHELLE,service,Producciones Audiovisuales,,EBOPS,SK.13,Audiovisual and related,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Audiovisual and related),https://www.exportadoresdecordoba.com/single.php?search=5246
4752,PEP SOLUTIONS,PIRAGINE MARIA LAURA,service,"I+D, Consultores; Software y Tecnología",DESARROLLO DE SOFTWARE; ASESORAMIENTO EN INFORMÁTICA; SOPORTE INFORMÁTICO,EBOPS,SJ.241,R&D services and consulting,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (R&D services and consulting),https://www.exportadoresdecordoba.com/single.php?search=4752
4187,PEPERINA,PEPERINA S.R.L.,service,Marketing y Publicidad Digital; Producciones Audiovisuales,CONSULTORÍA EN COMUNICACIÓN Y POLÍTICA; PRODUCCIONES AUDIOVISUALES,EBOPS,SK.13,Audiovisual and related,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Audiovisual and related),https://www.exportadoresdecordoba.com/single.php?search=4187
4360,PEPPER&CO,CHAUTEMPS CRISTINA FABIOLA,goods,Preparados Alimenticios,BERENJENAS EN ESCABECHE; OLIVAS NEGRAS EN PASTA; OLIVAS VERDES EN PASTA; CONSERVAS DE HORTALIZAS; CHUCRUT,HS4,2005,,yes,210Z,"Resto preparados de legumbres, hortalizas y frutas",resto,high,keyword 'OLIVAS' matched in product/description text,https://www.exportadoresdecordoba.com/single.php?search=4360
4867,PHI DOMÓTICA,SERVICIOS INTELIGENTES S.R.L.,service,"Arquitectura, Diseño e Ingeniería; Software y Tecnología",DESARROLLO DE SOFTWARE PHI DOMÓTICA; INGENIERÍA ELECTRÓNICA,EBOPS,SJ.234,Architectural and engineering,n/a (services),,,service,medium,rubro-based mapping to EBOPS 2010 (Architectural and engineering),https://www.exportadoresdecordoba.com/single.php?search=4867
